anti-fatigue mat,battery backup,binder,binder clip,binder divider tabs,binder ring,blu-ray disc,bookcase,bookends,bubble wrap,bulletin board,bulletin board border,bulletin board letters,bulletin board pins,business card holder,business card organizer,business cards,cable box,cable clips,cable labels,cable management clips,cable raceway,cable sleeve,cable ties,cable tray,cable wrap,calculator,cd-r,chalk,chalkboard eraser,clipboard,clipboard holder,coat rack,cork board,cork board tiles,correction fluid,correction tape,cpu holder,cubicle partition,desk accessory set,desk blotter,desk cable organizer,desk caddy,desk chair,desk clock,desk drawer dividers,desk drawer organizer,desk fan,desk file sorter,desk grommet,desk hutch,desk lamp,desk mat,desk nameplate,desk organizer,desk organizer set,desk pad,desk pad calendar,desk pen holder,desk power grommet,desk tray,desktop calendar,desktop easel,desktop file holder,desktop file organizer,desktop file sorter,desktop sorter,desktop storage drawer,divider,document frame,document holder,document scanner,drawer liner,drawer organizers,dry erase board cleaner,dry erase board eraser,dry erase board magnets,dry erase markers,dustbin,dvd-r,easel pad,envelope,eraser,expanding file folder,extension cord,external hard drive,fax machine,file cabinet,file folder,file storage box,filing cabinet,filing tray,flip chart,folder,glue,glue stick,graph paper,hanging file folders,hanging file organizer,headset,highlighter,hole punch,index card,index dividers,ink,ink cartridge,key holder,keyboard,keyboard wrist rest,label,label maker,laminator,laptop riser,laptop stand,legal pad,legal pad holder,letter opener,letter tray,letter tray stacker,letterhead,magazine holder,magazine rack,magnetic board,magnetic letters,mail scale,mailing envelope,marker,memory card,monitor,monitor riser,mouse,mouse pad,nameplate,note pad,notebook,office chair mat,office sign,packing peanuts,packing tape,paper,paper folder,paper shredder,paper tray,paperclip,pen,pencil,pencil cup,phone stand,photocopier,post-it,postage stamps,postal scale,power strip,presentation folder,presentation remote,printer,printer paper,push pin,recycling bin,rolling cart,rubber band,rubber stamp,ruler,safety pins,scanner,scissors,sharpener,shelf organizer,shipping box,shipping label,shipping tape,stacking tray,staple gun,staple remover,stapler,sticky note,sticky tack,storage box,surge protector,surge protector strip,tablet stand,tack board,tape,tape dispenser,tape measure,task lamp,telephone,thumbtack,trash can,usb drive,usb hub,wall calendar,wall clock,wall-mounted organizer,wastebasket,whiteboard,whiteboard eraser,whiteboard marker,writing pad
0.02472538,-0.057198063,0.017790956,-0.030177334,0.069856636,0.0007749301,-0.0060505634,0.046711463,0.026320094,-0.014967561,0.0037273073,0.053044,0.005059569,0.035829656,-0.041568786,-0.040108208,-0.008563688,-0.008342455,-0.016090743,-0.007883488,0.035502624,0.01470034,0.0067961765,-0.035973314,0.037815772,-0.021735692,-0.03345479,-0.07879121,-0.05696175,-0.047145218,-0.06812335,-0.06636095,0.06832832,-0.04221125,-0.017188586,-0.07054203,-0.06441916,0.014988693,-0.053800724,-6.03224e-05,0.004768955,0.0069008186,-0.012354937,-0.05939315,-0.08014395,0.03599391,-0.02144548,0.00179159,-0.05508926,0.041495003,-0.04782212,-0.046101015,-0.00052318536,-0.02692658,-0.054248884,0.004019328,-0.031030232,-0.044848096,-0.05767454,0.020550983,0.0026961179,-0.05922026,-0.005832988,-0.023578342,-0.028456302,-0.02909931,-0.0055766725,0.06843144,0.053139806,-0.063967176,-0.06770649,0.00439481,-0.0008074393,0.029314242,-0.03999281,-0.04757707,-0.056971997,-0.046850134,0.025168844,-0.030512499,-0.027647054,0.040016115,-0.06042988,0.0051500467,-0.059106324,0.047451228,-0.038867958,-0.03723468,-0.04726438,0.056851316,-0.021951072,0.0066785957,-0.08124522,-0.008712424,-0.04451628,-0.05407012,-0.00683312,-0.0071009975,0.01464098,0.017849725,-0.0034041116,-0.074253015,-0.07345817,0.021404283,-0.013908385,0.0017889021,-0.06606645,-0.07110804,-0.064828314,0.0075930296,-0.04111933,-0.017334314,-0.031390782,-0.037249863,-0.06311175,-0.06284504,-0.037475366,0.021049945,0.01614807,-0.015324132,-0.019735867,0.05613578,-0.027948704,-0.046629272,0.0025068903,0.013674621,-0.042489834,0.036720663,-0.03425065,-0.019857762,-0.05584097,-0.033379704,-0.01708806,-0.05687729,0.021020083,-0.033874568,-0.07027292,-0.015384556,0.010869025,-0.05769136,-0.02838415,-0.05740768,0.011266668,-0.07132818,-0.0720254,-0.07066911,-0.06292252,-0.035665277,-0.06916771,-0.060685374,0.005629287,-0.015660288,-0.07719636,-0.02235906,-0.047055926,0.006955013,-0.014770547,-0.0505884,0.07276812,-0.036058698,-0.032567985,-0.020681296,-0.06649386,-0.05416711,-0.00879691,-0.06990188,-0.056876477,0.0358282,0.053070396,0.032076057,0.026461484,0.040264327,-0.05306293,-0.052612826,-0.08208252,-0.08073013,-0.040140375,0.07550283,-0.07057751,-0.06707438,-0.043969624,-0.019571207,-0.052184038,-0.066967756,-0.045918833,-0.07342362,-0.003855705,-0.082836755,0.023932049,-0.03935057,0.017121676,-0.065546714,-0.07793692,-0.03940539,-0.006167318,-0.05779144,-0.056846723,-0.052681588,-0.056155033
0.030512322,0.03425947,0.0064695626,-0.041103322,0.012681522,-0.041873634,0.058545448,0.037085496,0.029567946,0.068756565,-0.050796118,-0.059484176,-0.07064907,-0.048260555,-0.041691158,-0.065869294,-0.055487987,0.01347318,-0.032208495,-0.019925367,-0.014066179,-0.015872551,-0.037210334,-0.026242903,-0.0008502678,0.0060876673,-0.071773,-0.012303896,0.06905288,0.051762305,-0.045392856,-0.06119822,0.01646783,0.051741928,0.054265447,0.0884354,0.04482464,-0.026380451,0.01969006,0.04179499,0.068127476,-0.033528853,0.011506268,0.077396214,0.020224616,0.026404355,0.006992166,0.050175056,0.0068339272,0.07740232,0.004596585,0.06995774,0.06570151,0.062439345,0.02596586,0.025199201,0.07605833,0.058218434,0.0122483475,0.029315723,0.0630545,-0.008738354,-0.027890412,-0.0119840065,-0.007413325,-0.016932588,-0.029233502,-0.024955256,0.00063203723,-0.021331552,-0.02728493,0.010854196,-0.015244849,0.010589518,0.07483007,0.057965852,0.065096706,0.06354102,0.011453121,0.046965636,0.07543161,0.015793553,0.070514046,0.014428893,0.059226733,0.06928446,-0.023014782,0.01779358,-0.0015524654,0.04221034,-0.0014246991,-0.0096633565,-0.061530303,0.0466011,0.07482012,0.07973528,-0.0055323015,-0.006572033,-0.03823217,0.055465072,0.08337848,0.07059524,-0.07014877,-0.016577827,-0.002233743,0.030566886,-0.021075267,0.03352116,0.041565903,0.04082443,0.03846045,0.035979144,-0.013636673,-0.027319647,0.074493855,0.065626666,0.0013632145,-0.009565704,-0.022860132,-0.013083815,-0.04159202,-0.033166863,0.036838554,0.014769425,0.056594815,-0.026966846,0.0126156015,-0.041533668,0.015090915,0.00091068866,0.068142496,0.0524563,0.030159065,0.032447696,-0.020211238,0.06858385,0.0050021675,0.073557615,0.036089625,-0.021205842,-0.035185937,0.0023723308,0.003764895,-0.017400792,0.02602569,0.054901548,0.07904988,0.003888983,-0.021096854,-0.008715136,0.011610112,0.018825892,-0.019496376,0.021931745,0.043419722,-0.022024509,-0.042920873,0.030665249,0.046986006,0.030934246,0.04935599,0.0017924742,0.066563874,0.032817155,0.05268496,0.06828508,0.086533815,-0.015304074,0.06851393,0.055224963,0.0010308466,0.010964413,0.035914596,0.085532755,0.050031707,0.0068441937,0.07725599,0.036677912,0.016952507,-0.049695235,0.030823184,0.027978687,0.026935149,0.028891157,0.080861166,0.06929608,0.017262235,0.01813807,0.03972425,0.03423026,-0.004299096,-0.00090540666,-0.006501353,-0.038489904,0.03449505,-0.025666296,0.05194178,-0.004457174,0.036188446
0.09287543,0.0018646613,0.07161006,0.04942947,0.014862215,0.062610276,0.0095357755,0.077746294,0.104370214,0.05126774,0.07094782,0.030341506,0.017262494,0.045080815,0.034609642,0.014078377,0.0528816,0.051187575,0.049514834,0.047380317,0.01736966,0.050184373,0.06488152,0.06570462,0.06391876,0.06422066,0.059458517,0.05704264,0.07683858,0.059197623,0.0680487,0.05653305,0.06820306,0.043800704,0.0031526624,0.0078005893,-0.020992639,0.07763539,0.073836,0.06562954,0.074531466,0.03544701,0.07004654,0.06284861,0.04843522,0.03643291,0.023342704,0.07218405,0.031050842,0.078831255,0.07179471,0.06956941,0.06381559,0.06536042,0.0547238,0.03414959,0.070776835,0.03434766,0.051549494,0.056659173,0.0694734,0.028298331,0.051044628,-0.012147888,-0.02218862,-0.008047844,0.07242303,0.015934814,0.07224162,0.032174107,0.03982544,0.01908798,0.03638066,0.030113349,0.0020874683,-0.0033499547,-0.0015376487,-0.0071461904,0.08669609,0.08074507,0.058171794,0.07830305,0.07940066,-0.034549527,0.049380522,0.016267387,0.04684748,0.07195381,0.038444042,0.026290854,0.061618198,0.00802281,0.060538534,0.06370878,0.04492597,0.014911651,0.020858064,-0.062954865,-0.044095878,0.051965147,0.06818233,0.056457296,0.03737081,0.058968283,0.07468134,0.02362536,0.07579512,0.076716796,0.033603173,0.065308,0.036957476,0.0998453,-0.03697811,0.0009161867,0.068383455,0.03930626,0.065095305,0.05768546,0.040727228,0.06786426,0.06473477,0.06530269,0.07777578,0.07297565,0.04289502,0.018080022,0.076098636,0.041750673,0.08473119,0.040465623,0.07812118,0.075783506,0.05984098,0.050830543,0.08341904,0.047124118,0.08184561,0.05388191,0.005422406,0.054812443,-0.0015820678,0.041153837,0.033084232,0.04687243,0.07796078,0.0747499,0.055036563,0.06504893,0.08148394,0.12659591,0.048843272,0.040897924,0.0717978,0.0026275327,0.052073337,0.061879016,0.015840596,0.065031044,0.041025613,0.05010952,0.0499406,0.024166718,0.0823478,0.058786042,0.046374448,0.048343275,0.08711891,0.055816174,0.06293226,0.04820147,0.03873441,0.05428891,0.036473867,0.049941707,0.07780849,0.040081203,0.081108555,0.06071246,0.06643639,0.06381545,0.07118645,0.07740859,0.052408814,0.023318812,-0.010021393,0.021646844,0.08512639,0.10320839,0.055728097,0.020045893,0.050790768,0.048107512,0.052072868,0.050912503,0.120307885,0.072440125,0.047215197,0.046073396,0.020129314
0.043140344,0.005136687,0.06976116,0.055825796,0.02866456,0.05103529,-0.024746176,0.042751953,0.070447676,-0.014117993,0.073642045,0.060647663,0.052844007,0.05695661,0.04949193,0.050478008,0.062124558,0.030349748,0.05562547,0.05442519,0.00957156,-0.011597148,0.03522067,0.033447653,0.043578308,0.0018789646,0.028439064,0.012431505,0.023940938,-0.016119268,0.06153461,0.049958747,0.04073465,0.020544508,-0.013355168,0.007630986,0.0018975121,0.0053831455,0.009270272,0.02160228,0.020370664,0.006676091,-0.036709335,-0.024969548,-0.014175023,0.042020127,0.043338306,0.026151016,0.013388673,-0.023202008,-0.021677116,0.013150832,0.01005902,0.024629757,0.014152356,-0.013189436,0.0042863246,0.01934952,-0.032341395,-0.019414091,0.025404345,0.044677887,0.036547665,0.029541094,0.036619857,0.015277353,0.01769651,0.059858907,0.023156466,0.033412807,0.0394732,0.054890268,0.056447692,0.054453105,-0.017411055,-0.021969285,-0.03273411,-0.0032834876,0.040621936,0.050821684,0.019225622,0.056807566,0.023076544,0.03655242,-0.025061464,-0.024912529,0.06859979,0.033586152,0.07311354,0.065235406,0.06506451,0.07218039,0.048305262,0.07544504,0.04045892,-0.012677766,0.06198776,0.01625328,-0.005981274,0.021643586,0.051375076,-0.03573158,0.059974387,0.067405425,0.05256054,0.024368353,0.03896996,0.049537398,-0.041031014,0.08631156,0.07867279,0.07499509,-0.038342174,0.012893612,0.022387266,0.01583288,0.0014576876,0.02524211,-0.015794665,0.050076883,0.06620395,0.069205016,-0.026467118,-0.0011306653,0.059403684,0.05708523,0.06547804,0.028934885,0.0057667964,-0.026143389,0.04538322,0.025701068,0.06717435,0.06442361,0.015001839,-0.021677213,0.036750793,0.017337177,-0.0057153422,0.032641932,0.03939005,-0.012243007,0.02902212,-0.01755261,0.06644211,0.036058974,-0.0057981648,0.03141988,0.040983573,0.09246158,0.05006461,0.04676912,-0.025694244,0.066192016,0.044752102,0.061160583,0.0414452,0.0030005996,0.06915878,0.025277857,0.01620118,0.020885056,0.042461175,0.04715535,0.06462642,0.008238785,0.05921328,0.05753365,0.06624598,0.0692817,0.022515561,0.03865554,-0.0012587662,0.02708059,0.040620964,0.0046072467,-0.0020475662,0.063168116,-0.022422161,-0.029257605,0.0036291631,0.04058734,-0.0056393207,-0.003606095,-0.013124718,0.04861237,0.051453676,0.063100904,0.052005153,-0.028993424,-0.044465754,0.008063852,-0.027514208,0.043932743,0.10430469,0.00049532176,-0.01170731,0.004048578,0.029300258
-0.040926512,0.025560608,0.05650006,0.018296411,0.053881053,0.034603395,-0.023002798,0.043018963,-0.009868248,-0.015180371,0.0719808,0.052456092,0.06528876,0.06151978,0.030531993,0.029900583,0.035185423,0.03591114,0.00015039928,0.06577318,0.03395135,-0.026345897,0.019431083,0.015153153,0.05179373,-0.007503894,0.01711732,-0.025784424,-0.029645862,0.041119583,-0.0090151625,-0.031487938,0.0035550476,0.041881945,0.028817669,0.06285782,0.020813111,0.04196647,0.047208384,0.0034461257,0.025934678,-0.012399638,-0.023258116,0.023875738,0.014604456,0.02917034,0.026898548,-0.016216086,-0.017225532,-0.00052963424,-0.05456526,0.0010449431,-0.00097526057,0.024476284,0.011920835,0.014147064,0.008273568,0.026274757,-0.047358003,-0.029175118,0.048037875,0.0615459,0.042239662,-0.021506954,0.014053567,0.00039487134,0.01926596,0.02534057,0.014384523,0.07994523,0.039952263,0.07053444,0.037421875,0.03166477,0.0671054,0.058721345,0.029397583,0.06145586,0.089121245,-0.0025838602,0.013243777,0.05843453,0.056814786,-0.049447786,0.0162,0.04095024,0.030977452,0.08036088,0.033559468,0.038538717,0.07763425,0.06512025,0.056070674,0.052477982,0.009161346,-0.017523333,0.044983033,-0.03489878,-0.036473718,0.028257942,0.042676616,0.0037417312,0.040346503,0.04526152,0.053361118,0.05091119,0.029562661,0.052385554,-0.024071708,0.08839188,0.069073536,0.0074401954,0.028085716,0.06128137,-0.04484134,-0.06495188,0.06312742,0.06853348,0.02469424,0.048898302,0.020317692,0.051059425,0.021497112,0.046767086,0.011166202,0.036920864,0.08556964,0.059008718,0.06794407,-0.00022145844,0.045892484,0.020754144,0.01717316,0.038728777,0.05371884,-0.031366203,0.032857955,0.036531154,0.04534775,0.04822163,0.04088821,0.042340267,0.048157983,0.03180985,0.034596834,0.0076884693,0.017046023,0.072991095,0.06277122,0.060644355,0.0003630061,0.03994694,0.048663743,0.015460119,0.056878652,0.06887464,0.044318657,0.04357812,0.077224314,-0.034578823,-0.0061801234,-0.016432606,0.03910515,0.03809859,0.049878884,0.028440574,0.038594794,0.038048748,0.015507724,0.051950485,-0.0128390845,0.048879478,0.014048706,0.04303662,0.047499515,0.03256432,-0.008485527,0.039375212,-0.038534533,-0.032100987,0.068307556,0.017723262,0.023677826,-0.022489136,0.012604753,0.041768074,0.04671444,0.04127973,0.07920741,0.049950138,0.06839513,0.030509844,-0.022549625,0.038939115,0.061099835,0.048522178,0.053067353,0.06690064,0.037656836
0.017687976,0.065838076,0.034909755,0.02488466,0.012014841,0.052455585,-0.014983428,0.043897174,0.015672535,-0.009235799,0.0051396745,0.009909483,0.02621987,-0.0404409,0.04574482,0.041082237,0.028504096,0.073105335,0.054859128,0.06714971,-0.041147336,0.039451424,0.053805385,0.027623631,0.05254044,0.06622428,0.05407029,0.07251532,0.0636727,0.040757768,0.07211222,0.07491737,0.062100407,0.0019521721,0.028576648,0.021171536,0.006054996,0.041062698,-0.033734065,0.03507036,0.009161117,0.017691195,0.04872984,-0.0410822,0.018863553,0.044311073,0.02452253,-0.03609801,0.010067412,0.011464189,-0.050469242,0.031939056,-0.0054826173,0.0424493,0.0013520408,0.01712643,0.017016625,0.009885387,0.036489826,0.019453572,0.013526679,0.053399537,0.048544034,0.038484704,0.026062727,0.042677876,0.05311314,0.058859106,0.04539142,0.05049797,0.06312298,0.06449811,0.018048376,0.045234773,-0.008246463,0.039771177,-0.017191106,0.039447587,0.03161201,0.056376755,0.05034191,0.055022858,0.06119305,-0.0076481677,0.062494628,0.064682096,0.061032664,0.040942498,0.01081558,0.06399007,0.04289892,0.021463284,0.056125842,0.032454364,0.06714174,0.079561904,0.057911612,-0.009890217,0.0026435181,0.049678374,0.05584574,0.04978366,0.04587167,0.05887658,0.028093383,0.035815295,0.05065263,0.05966053,0.059304267,0.0596185,0.0769713,0.04862003,0.040996406,0.019290173,0.07205628,0.07286128,0.033004053,0.027528308,0.04034723,0.06698021,0.05934215,0.05678076,0.039215963,0.056233067,0.047653567,0.049909428,0.019179275,0.035232812,0.044561848,0.02729675,0.046600122,-0.032623854,0.08328092,0.061789922,0.034304332,-0.012928117,0.018331248,0.028037408,0.04143604,0.036830775,0.023938779,0.030109012,0.044199996,0.052272435,0.032622844,0.042740736,0.04006867,0.040033903,0.025631865,0.046656687,0.050942276,0.048228152,0.055918504,-0.030248333,0.04234988,0.046971023,0.034003053,0.03844766,-0.053059332,0.05105696,0.028838085,0.06577858,0.034272604,-0.005868456,0.06658069,0.05455981,0.023775803,0.053483363,0.013298626,0.01257462,0.021651344,0.059341867,0.060042217,0.06576001,0.05125168,0.02245331,0.06890147,0.07530428,0.07629782,0.07913429,0.05949955,0.03454227,0.06674755,0.07168279,0.07820151,-0.03195203,0.054729346,0.013990063,-0.012397273,0.059375778,0.042568896,0.0023259036,0.0136249345,0.025155732,0.0008438192,0.03614709,0.04032997,-0.0056615495,0.03534915
0.09186306,0.061981022,0.05970291,0.07228141,0.06246342,0.075677834,0.06430338,0.04041048,0.055766903,0.057504162,0.053825207,0.037286334,0.075364456,0.0509028,0.0703449,0.06809746,0.07287095,0.03727795,0.073250204,0.041627865,0.06427252,0.04444521,0.039816454,0.059756007,0.06361223,0.051773597,0.03767658,0.057280887,0.051201195,0.07353483,0.07052512,0.0678489,0.06295833,0.028022394,0.051536646,-0.05398726,-0.036661863,0.019852508,0.04295379,0.057235878,0.046294596,0.064064264,0.06012108,0.052514274,0.046857227,0.06798872,0.0555803,0.008474206,0.046504103,0.01931471,0.03481853,0.04762121,0.052317604,0.02360869,0.060232185,0.06872215,0.052249044,0.065746576,0.03431458,0.03988005,0.052052956,0.052172385,0.045665845,-0.0039373296,0.013934602,0.02050124,0.045230918,0.039494835,0.048228644,0.03395859,-0.0023388776,0.014294692,0.037371747,0.05026013,0.047107913,0.065378055,0.039800875,0.059821557,0.036621086,0.06334253,0.059405036,0.054013677,0.08076443,-0.059269708,0.027553258,0.029939491,0.06346836,-0.016137376,-0.034391478,0.018779298,0.015103699,0.019806495,0.050283797,0.05532629,0.02623166,0.015924172,0.06855522,0.019211333,0.014898305,0.06284901,0.04770313,0.047830645,0.053978425,0.0694061,0.058786396,0.031877793,0.04385281,0.06412464,0.04980163,0.037592,0.037425708,0.051639423,0.057986118,0.062108766,0.067800686,0.056183297,0.052696656,0.048761904,0.06434652,0.009094478,0.04582729,0.06768397,-0.00259364,0.05115156,0.000980635,0.034072537,0.010937376,0.058880374,0.028573388,0.028985914,0.042592153,0.049426768,0.013849013,0.06509853,0.07181589,0.06819887,0.023499476,0.04075127,-7.84993e-05,0.07028002,0.04654616,0.03895888,0.05229417,0.055648103,0.07386482,0.057640214,0.06080608,0.0670081,0.07136818,0.08401915,0.0654198,0.061204765,0.034673423,0.036164712,0.065635175,0.03634958,0.051752947,-0.045566168,0.00093901367,0.066143565,0.028535407,0.07272412,0.023683928,0.060765516,0.018099185,0.0615072,0.06544723,0.05296401,0.035557594,0.0395481,0.0386599,0.046620525,0.027258456,0.0006863814,0.059736557,0.048580386,0.043014277,0.06032321,0.0371136,0.049110383,0.05655194,0.015589037,0.017616527,-0.011722282,-0.0050590797,0.04597317,0.07885095,0.082164496,0.027012909,0.032325365,0.02484022,0.04814897,0.056374766,0.03725859,0.054783136,0.06128313,0.06591767,0.033418454,0.018873291
0.013163546,-0.015584893,-0.033678938,0.0119056385,-0.06809384,-0.024066838,-0.041892458,-0.034657262,-0.0088637415,0.0440223,-0.0026634051,0.06560792,0.05290398,0.028420078,0.074815795,0.032770663,0.073031366,0.058936365,0.064118505,0.047322243,0.064100966,-0.012723175,0.0618746,0.062490057,-0.0013646437,0.0429532,-0.043861542,-0.010856453,0.031188142,-0.027898697,0.06429033,0.06263634,0.017052082,0.041820664,0.06346323,-0.0624302,0.012962806,0.0059529357,-0.05649911,0.044228293,0.008533045,-0.025235983,0.025260158,0.047263343,0.02792368,0.0060612787,-0.047266148,0.0076142712,0.016759537,0.054176494,0.07426741,0.008493522,0.043546267,0.040167317,-0.051100615,-0.059293732,-0.009610752,-0.033776917,0.041190576,0.06391484,0.008618591,-0.028393881,-0.037391666,0.00994141,-0.06762091,-0.041513678,-0.028173614,-0.05350775,-0.068197526,0.035408832,0.056124214,0.0792365,-0.06020364,-0.07320153,-0.03898495,-0.038525112,-0.021335872,-0.027922727,-0.074065775,0.0061680838,-0.040299125,0.012236686,-0.002592832,-0.013532611,0.053702835,0.017492415,-0.014891799,0.013559138,-0.027645133,-0.021462766,-0.015719611,-0.00048318057,-0.031809226,-0.061208718,0.023140239,0.0036383173,-0.044765472,-0.023760274,-0.054088,-0.05141386,0.036952145,-0.07609892,0.067518055,0.028643858,-0.014959785,-0.029080376,0.063316755,-0.069107145,0.0007187297,0.013576842,-0.020405,-0.013714177,-0.080236256,-0.08285121,0.022462983,0.016581861,0.045590725,0.025043445,0.056745745,0.055590075,0.004160492,-0.05208819,0.04531155,0.06367478,0.057723653,-0.023654737,0.025273295,0.030869178,0.027855683,0.006764476,-0.033631865,-0.046505347,0.0034568452,-0.062786974,-0.07248724,0.0663381,0.050088167,0.05360405,-0.023757916,0.02590948,-0.014235404,0.05630456,0.019280508,0.078862555,-0.024840308,-0.03048581,-0.06202061,-0.025689527,-0.041110165,0.050257318,-0.06876914,0.022852022,-0.060474318,-0.061836142,0.05670235,-0.055548213,-0.010405664,0.08051408,-0.071426965,0.020857096,0.035775974,0.008746303,-0.03500112,0.058773443,0.07782364,0.06366109,0.03372297,-0.07780496,-0.050633274,-0.05617049,-0.046015516,-0.050492365,0.057152122,0.04817558,0.06846676,0.07242595,0.023760853,-0.043190926,-0.05747256,-0.075260945,-0.036705438,-0.025212573,0.014027942,0.046355568,0.039140724,-0.0027228924,-0.0375236,0.06264962,-0.026182674,-0.05408368,-0.06300229,-0.030976838,0.005791383,-0.0796551,-0.023951354,0.016518798,0.03318784,0.036862995,-0.03740919
0.03365098,0.073102035,0.04298649,-0.035653446,0.046931833,0.05706193,0.05026526,0.026265873,-0.035079133,-0.009015262,0.020322183,0.04155407,0.045774326,0.03939415,0.03781408,0.049214866,0.06243629,0.01575886,-0.0038981615,0.02201549,0.0054090614,0.05289794,0.029935362,-0.0039813532,0.03794007,0.0025204306,0.0047487626,0.028834905,-0.041776095,-0.0022322617,0.022671334,0.011527492,0.020669023,-0.0024141632,0.04749756,-0.024386868,-0.0031224373,-0.025271146,0.058469817,0.014693784,0.033249673,0.043458544,0.035084404,0.018517487,-0.014945858,0.06975132,0.06789356,0.033645224,0.056124162,0.04079365,0.037717152,0.038488436,0.044222154,0.008330191,0.042088892,0.04237145,0.0506744,0.044164054,0.026707526,0.030250933,0.031995945,0.031903073,0.027194241,0.016817704,0.039553218,0.055579014,0.060589705,0.069977745,-0.017339282,-0.01229399,-0.03310618,0.029772993,0.05180202,0.053451475,0.057666745,0.045779075,0.053256158,0.056081466,-0.01895441,0.043843705,0.029014345,0.0011626808,0.0010789628,0.061821736,0.033909287,0.056285426,-0.027254192,0.024331495,-0.006587901,0.041214906,0.05926556,0.052157864,0.015923284,0.0102919685,-0.006121394,-0.017527713,-0.04245603,0.073430166,0.052949887,0.026864704,-0.013006412,0.02762042,0.006347788,0.04935619,0.042544074,0.05100262,-0.03251005,0.019872637,0.055133723,0.006332445,0.039374687,0.024801034,0.020557694,0.054173473,0.0254097,-0.012037622,0.015928768,0.02407586,0.038821604,0.010513402,-0.013974246,0.028471677,0.033455987,0.02009405,-0.033291686,0.045975402,0.018297348,0.032410886,0.02276427,0.039924745,0.008039737,-0.027616888,-0.032939166,-0.0194672,0.0067117,0.021435887,0.016688032,0.028128043,0.04860562,-0.029434737,0.04577168,0.029607268,0.038490567,-0.015204004,-0.017553728,-0.029909931,-0.036879607,-0.025463527,-0.012182418,-0.031804945,0.034181233,-0.02170374,-0.007308257,0.04078822,0.017074343,-0.006465143,-0.015263263,0.007399273,0.017331716,0.04202649,0.02661508,0.052595083,0.00021601176,0.044815425,0.01701967,-0.0016783358,0.035265416,0.03769471,0.022318983,0.037505627,0.018571476,0.042578015,0.048557125,0.04035033,-0.004818165,-0.02472364,0.004888461,0.024758643,0.0110648805,0.004881112,0.048297737,-0.007899521,0.008192085,0.028569058,0.0050703404,0.01387814,-0.054055367,0.021489188,-0.022452727,0.017033588,0.033448674,-0.008981373,-0.031591207,0.034540065,-0.054917306,-0.009859782,0.017059907,0.017520897,0.04934459
0.039940126,0.013046752,0.013982473,-0.009080249,0.010662976,-0.025767216,-0.06274619,0.06796772,0.04711776,0.068979934,-0.0076126005,0.041341864,0.00032173985,-0.025282383,0.0078659905,0.054226063,0.029522864,0.004142425,-0.03952719,-0.0696527,-0.001225191,-0.050836824,-0.024216808,-0.049380623,-0.0021996407,0.030402137,0.030740408,0.01576016,0.01776329,-0.050932676,0.07205666,0.061538633,0.059499823,-0.061045792,-0.021484323,-0.048670564,-0.054680936,-0.0036953322,-0.024986073,0.039286587,0.04991586,0.053013418,0.019134965,0.07380707,0.07745117,0.06871208,0.072312996,0.06310504,0.03565845,-0.005413823,0.079014145,0.056508422,0.049909,0.060698986,0.07253661,0.070633054,0.067549534,0.0795087,0.06840938,0.010979863,0.061184056,0.07805186,0.06924941,0.030611157,0.073958464,0.045076452,0.055085257,0.068864994,-0.0055014244,0.055110015,0.0021103628,0.023471853,0.036677007,0.060660977,-0.030031234,-0.054812673,0.0039657005,-0.05567541,-0.03212535,-0.019200647,0.046313785,0.021124694,-0.060766514,0.029766675,0.035360206,-0.01240418,0.035286546,0.008510552,0.022396805,-0.017579373,0.008251545,0.0054357867,-0.03546716,0.053545646,-0.06156388,-0.063269846,-0.06718187,0.042969644,0.06644185,-0.07490381,-0.0015166919,-0.04841103,0.018265648,0.07163569,0.018921705,-0.029765178,-0.009411591,0.033422254,0.052159682,-0.05287826,0.032081738,0.061242636,0.024772832,0.047898076,0.06947569,0.06918709,-0.00883064,0.025003131,0.04534362,0.04159665,0.022343857,0.05500627,0.03323951,0.011623298,0.05662659,0.041474976,-0.06004045,-0.03700703,0.0039575277,-0.0058093076,-0.0599726,0.0008660314,-0.036984835,0.0121010095,0.0038500854,0.073346965,0.041334737,-0.0018029129,0.010644196,0.025054162,0.04783137,0.0405478,0.044838578,-0.059663154,0.02685879,-0.012479832,0.03790829,0.07602664,0.057376016,-0.013255344,0.03821761,0.0011538875,0.019843018,0.05887916,0.027366443,-0.030931877,-0.024343295,-0.06651041,0.049470022,0.046470657,-0.035662677,-0.04575173,-0.0781025,-0.03975843,0.048115674,0.065765776,0.024355458,0.07716548,0.034967512,-0.018074006,-0.032212425,0.013241307,0.028253948,0.052985504,0.055669636,-0.022642191,-0.00858936,0.032171134,0.051171485,0.05433287,0.048018858,0.005892778,-0.031171555,-0.04305492,-0.021841664,-0.02388781,0.06933247,0.023334669,-0.016245907,-0.063848875,-0.07484819,0.086717784,0.07688588,0.0830271,-0.028902752,-0.04800719,-0.053415686,-0.051303737,0.046286963
