SID,entry,timepoint
5fc6df58f380620a09116434,paper,66.9
5fc6df58f380620a09116434,filing cabinet,85.5
5fc6df58f380620a09116434,folder,86.9
5fc6df58f380620a09116434,binder,92.5
5fc6df58f380620a09116434,ink cartridge,100.3
5fc6df58f380620a09116434,notebook,114.9
65778c02cde55736bb830eca,tape,3.8
65778c02cde55736bb830eca,printer,9.5
65778c02cde55736bb830eca,pen,11.9
65778c02cde55736bb830eca,eraser,13.8
65778c02cde55736bb830eca,scanner,18.8
65778c02cde55736bb830eca,chalk,22.2
65778c02cde55736bb830eca,scissors,23.1
65778c02cde55736bb830eca,binder,26.8
65778c02cde55736bb830eca,label,36.5
65778c02cde55736bb830eca,folder,39.9
65778c02cde55736bb830eca,key holder,44.4
65778c02cde55736bb830eca,printer,59.6
65778c02cde55736bb830eca,binder clip,63.5
65778c02cde55736bb830eca,glue,70.6
65778c02cde55736bb830eca,ruler,71.1
65778c02cde55736bb830eca,rubber band,75.2
65778c02cde55736bb830eca,sticky note,77.2
65778c02cde55736bb830eca,whiteboard,90.3
65778c02cde55736bb830eca,sharpener,95.3
5ed9311e1a69d449577bb8cf,note pad,3.3
5ed9311e1a69d449577bb8cf,notebook,4.4
5ed9311e1a69d449577bb8cf,whiteboard,8.2
5ed9311e1a69d449577bb8cf,scissors,9.0
5ed9311e1a69d449577bb8cf,stapler,11.1
5ed9311e1a69d449577bb8cf,tape,12.0
5ed9311e1a69d449577bb8cf,binder,15.2
5ed9311e1a69d449577bb8cf,folder,16.1
5ed9311e1a69d449577bb8cf,sharpener,26.5
5ed9311e1a69d449577bb8cf,bookcase,33.7
5ed9311e1a69d449577bb8cf,thumbtack,61.4
5ed9311e1a69d449577bb8cf,desk chair,83.5
5ed9311e1a69d449577bb8cf,paper shredder,91.3
5ed9311e1a69d449577bb8cf,envelope,97.1
5ed9311e1a69d449577bb8cf,index card,98.2
5e7fefe06c12706d47e35211,pen,2.3
5e7fefe06c12706d47e35211,pencil,5.6
5e7fefe06c12706d47e35211,sharpener,7.1
5e7fefe06c12706d47e35211,highlighter,8.4
5e7fefe06c12706d47e35211,whiteboard,11.6
5e7fefe06c12706d47e35211,notebook,14.7
5e7fefe06c12706d47e35211,printer,15.7
5e7fefe06c12706d47e35211,paper,17.4
5e7fefe06c12706d47e35211,graph paper,20.0
5e7fefe06c12706d47e35211,mouse,23.9
5e7fefe06c12706d47e35211,keyboard,24.7
5e7fefe06c12706d47e35211,monitor,26.0
5e7fefe06c12706d47e35211,office sign,32.5
5e7fefe06c12706d47e35211,stapler,36.9
5e7fefe06c12706d47e35211,stapler,40.6
5e7fefe06c12706d47e35211,graph paper,43.0
5e7fefe06c12706d47e35211,binder,47.3
5e7fefe06c12706d47e35211,bookends,49.8
5e7fefe06c12706d47e35211,desk pad,52.0
5e7fefe06c12706d47e35211,folder,56.3
5e7fefe06c12706d47e35211,binder,57.3
5e7fefe06c12706d47e35211,file cabinet,60.3
5e7fefe06c12706d47e35211,storage box,66.8
5c4a428161c51f0001e96b3f,printer,6.7
5c4a428161c51f0001e96b3f,fax machine,10.2
5c4a428161c51f0001e96b3f,telephone,24.5
5c4a428161c51f0001e96b3f,stapler,37.2
5c4a428161c51f0001e96b3f,envelope,42.6
5c4a428161c51f0001e96b3f,tape,50.4
5c4a428161c51f0001e96b3f,highlighter,52.8
5c4a428161c51f0001e96b3f,eraser,56.3
5c4a428161c51f0001e96b3f,pen,57.4
5c4a428161c51f0001e96b3f,pencil,57.9
5c4a428161c51f0001e96b3f,office chair mat,65.7
5c4a428161c51f0001e96b3f,desk pad,76.0
5c4a428161c51f0001e96b3f,telephone,79.7
5c4a428161c51f0001e96b3f,ink,96.8
60fcf1a04c245326d05076e0,paperclip,2.8
60fcf1a04c245326d05076e0,pen,7.6
60fcf1a04c245326d05076e0,pencil,8.4
60fcf1a04c245326d05076e0,notebook,9.4
60fcf1a04c245326d05076e0,legal pad,10.8
60fcf1a04c245326d05076e0,binder,12.2
60fcf1a04c245326d05076e0,tape,16.2
60fcf1a04c245326d05076e0,stapler,18.1
60fcf1a04c245326d05076e0,rubber band,21.6
60fcf1a04c245326d05076e0,file folder,34.9
60fcf1a04c245326d05076e0,highlighter,46.8
60fcf1a04c245326d05076e0,ruler,83.3
60fcf1a04c245326d05076e0,scissors,93.1
